"BehaviorSpace results (NetLogo 6.2.0)"
"HUMAT_COVID_visitors_measure_FINAL.nlogo"
"Single_run"
"12/09/2021 16:29:50:584 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-45","45","-45","45"
"[run number]","1"
"N-HUMATS","100"
"initialization","RIVM survey: 19-23 aug 2020"
"allowed_contacts_per_day","6"
"experiential-importance-parameter","0.5"
"min_attraction_dif","25"
"stop-at-day-hundred?","false"
"repulsion_dif","50"
"dilemma_threshold","0.05"
"break-the-rule-effect","0.02"
"adhere-to-rule-effect","0.04"
"inquiry-opinion-change","0.2"
"extra_exp_satisfaction_per_hour","0.01"
"values-importance-parameter","0.5"
"parametrize-importances?","false"
"social-influence-per-tick","0.001"
"repulsion?","true"
"max_attraction_dif","50"
"no_contact_accept_probability","20"
"values_satisfaction_opinion_contribution","0.5"
"inquiry_probability","1"
"make_contact_probability","10"
"[reporter]","sort [opinion_measure] of HUMATs"
"[final]","[55 60 61 61 62 62 63 65 65 65 65 66 67 68 68 68 68 70 70 70 70 71 71 71 71 72 73 73 74 75 75 76 76 76 76 76 77 77 78 78 78 78 78 78 78 78 78 79 80 80 80 80 80 81 81 81 81 81 81 81 81 81 82 82 82 82 82 82 82 83 83 83 83 84 84 84 84 84 84 85 85 85 85 85 85 86 86 86 86 87 88 88 89 89 90 90 92 94 94 97]"
"[min]",
"[max]",
"[mean]",
"[steps]","2400"

"[all run data]","sort [opinion_measure] of HUMATs"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
,"[10 10 11 15 16 17 26 26 28 30 33 36 39 45 46 52 54 57 58 58 58 60 60 60 61 61 62 63 64 65 66 67 67 68 69 71 71 71 72 72 72 75 76 77 78 79 80 81 81 81 82 82 82 83 83 83 83 84 84 86 86 86 86 86 87 87 87 87 88 89 89 89 89 89 90 90 90 90 90 92 92 92 92 93 93 93 93 93 94 94 95 95 96 96 96 97 98 98 98 99]"
